Id	UId	Classification	Representative	Domain	Phylum	Class	Order	Family	Genus	Species	ShortGenus	ClassShortGenus	ColorGenus	PCo1	PCo2	PCo3
GCF_004353925.1_ASM435392v1_genomic|HS6	GCF_004353925.1_ASM435392v1_genomic	GCF_004353925.1_ASM435392v1_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp004353925	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp004353925	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.0790613824441506	0.00715406526687228	0.0771953108796017
GCF_004357765.1_ASM435776v1_genomic|HS3	GCF_004357765.1_ASM435776v1_genomic	GCF_004357765.1_ASM435776v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E putida_U	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E putida_U	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.0864407877689635	0.0270145050502611	-0.0375038522715533
GCF_004362145.1_ASM436214v1_genomic|HS5	GCF_004362145.1_ASM436214v1_genomic	GCF_004362145.1_ASM436214v1_genomic|HS5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Marinomonadaceae;g__Marinomonas;s__Marinomonas balearica	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinomonadaceae	Marinomonas	Marinomonas balearica	Marinomonas	Gammaproteobacteria|Marinomonas	Other	0.0170691693583171	-0.243695647171303	-0.0797775274553673
GCF_004362375.1_ASM436237v1_genomic|HS5	GCF_004362375.1_ASM436237v1_genomic	GCF_004362375.1_ASM436237v1_genomic|HS5	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__DSM-21351;s__DSM-21351 sp004362375	No	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Propionibacteriaceae	DSM-21351	DSM-21351 sp004362375	DSM-21351	Actinomycetia|DSM-21351	Other	-0.14306122066843	0.0909015610784718	-0.0954751136181456
GCF_004364785.1_ASM436478v1_genomic|HS2	GCF_004364785.1_ASM436478v1_genomic	GCF_004364785.1_ASM436478v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp004364785	No	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp004364785	Novosphingobium	Alphaproteobacteria|Novosphingobium	Other	-0.0552219012492947	-0.034681558839037	-0.0159842792732712
GCF_004377685.1_ASM437768v1_genomic|HS7	GCF_004377685.1_ASM437768v1_genomic	GCF_004377685.1_ASM437768v1_genomic|HS7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia cepacia	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cepacia	Burkholderia	Gammaproteobacteria|Burkholderia	Gammaproteobacteria|Burkholderia	-0.19545284806043	0.094565673533324	-0.211045653663632
GCF_004522175.1_ASM452217v1_genomic|HS2	GCF_004522175.1_ASM452217v1_genomic	GCF_004522175.1_ASM452217v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus ravus	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus ravus	Paracoccus	Alphaproteobacteria|Paracoccus	Other	-0.0760094058462145	0.00666955814462179	0.0173747439085639
GCF_004522265.1_ASM452226v1_genomic|HS17	GCF_004522265.1_ASM452226v1_genomic	GCF_004522265.1_ASM452226v1_genomic|HS17	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis nivea	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis nivea	Amycolatopsis	Actinomycetia|Amycolatopsis	Other	0.0266225803743813	0.0869453246981207	0.181015286215733
GCF_004522265.1_ASM452226v1_genomic|HS4	GCF_004522265.1_ASM452226v1_genomic	GCF_004522265.1_ASM452226v1_genomic|HS4	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis nivea	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis nivea	Amycolatopsis	Actinomycetia|Amycolatopsis	Other	-0.159111663256784	0.101987070443736	-0.0769979933475163
GCF_004570325.1_ASM457032v1_genomic|HS8	GCF_004570325.1_ASM457032v1_genomic	GCF_004570325.1_ASM457032v1_genomic|HS8	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp004570325	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp004570325	Mycobacterium	Actinomycetia|Mycobacterium	Other	0.0542249026407829	0.103331324242638	0.0475890044663217
GCF_004682015.1_ASM468201v1_genomic|HS22	GCF_004682015.1_ASM468201v1_genomic	GCF_004682015.1_ASM468201v1_genomic|HS22	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ramlibacter;s__Ramlibacter henchirensis	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ramlibacter	Ramlibacter henchirensis	Ramlibacter	Gammaproteobacteria|Ramlibacter	Other	0.370462777320155	-0.029944816949398	-0.0958777597743398
GCF_004751985.1_ASM475198v1_genomic|HS6	GCF_004751985.1_ASM475198v1_genomic	GCF_004751985.1_ASM475198v1_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodophyticola;s__Rhodophyticola sp004751985	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodophyticola	Rhodophyticola sp004751985	Rhodophyticola	Alphaproteobacteria|Rhodophyticola	Other	0.249821297062262	0.173901258406897	0.0984448235119776
GCF_004801855.1_ASM480185v1_genomic|HS9	GCF_004801855.1_ASM480185v1_genomic	GCF_004801855.1_ASM480185v1_genomic|HS9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_K;s__Pseudomonas_K sp004801855	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_K	Pseudomonas_K sp004801855	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.0905108144776941	-0.0112704009071689	0.0575808271487651
GCF_004803475.1_ASM480347v1_genomic|HS6	GCF_004803475.1_ASM480347v1_genomic	GCF_004803475.1_ASM480347v1_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Aliishimia;s__Aliishimia ponticola	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aliishimia	Aliishimia ponticola	Aliishimia	Alphaproteobacteria|Aliishimia	Other	-0.0328310652270089	-0.0303318538206236	0.0327163032393746
GCF_004803755.1_ASM480375v1_genomic|HS2	GCF_004803755.1_ASM480375v1_genomic	GCF_004803755.1_ASM480375v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp004803755	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp004803755	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.129425424494524	-0.0192822522288455	0.134520049381354
GCF_005080685.1_ASM508068v1_genomic|HS2	GCF_005080685.1_ASM508068v1_genomic	GCF_005080685.1_ASM508068v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E putida_V	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E putida_V	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.180491973853345	-0.0310636353194062	0.0316721680111686
GCF_005144415.1_ASM514441v1_genomic|HS6	GCF_005144415.1_ASM514441v1_genomic	GCF_005144415.1_ASM514441v1_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Trinickia;s__Trinickia sp005144415	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Trinickia sp005144415	Trinickia	Gammaproteobacteria|Trinickia	Other	-0.197544634860785	0.0706468081924113	-0.122830509036048
GCF_005144415.1_ASM514441v1_genomic|HS7	GCF_005144415.1_ASM514441v1_genomic	GCF_005144415.1_ASM514441v1_genomic|HS7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Trinickia;s__Trinickia sp005144415	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia	Trinickia sp005144415	Trinickia	Gammaproteobacteria|Trinickia	Other	0.0230064861850578	0.0600840394687402	0.0435611150940723
GCF_005153485.1_ASM515348v1_genomic|HS3	GCF_005153485.1_ASM515348v1_genomic	GCF_005153485.1_ASM515348v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__Pseudolabrys sp005153485	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys sp005153485	Pseudolabrys	Alphaproteobacteria|Pseudolabrys	Other	0.352131043627108	-0.0283896671713349	-0.0384958050632157
GCF_005222695.1_ASM522269v1_genomic|HS1	GCF_005222695.1_ASM522269v1_genomic	GCF_005222695.1_ASM522269v1_genomic|HS1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__Massilia sp005222695	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Massilia	Massilia sp005222695	Massilia	Gammaproteobacteria|Massilia	Other	-0.17758692200131	0.0557446304113024	0.0572600595907009
GCF_005502535.1_ASM550253v1_genomic|HS3	GCF_005502535.1_ASM550253v1_genomic	GCF_005502535.1_ASM550253v1_genomic|HS3	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Gordonia;s__Gordonia sp002009645	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Gordonia	Gordonia sp002009645	Gordonia	Actinomycetia|Gordonia	Other	-0.130543511449187	0.113171571086347	-0.101645341057684
GCF_005502555.1_ASM550255v1_genomic|HS12	GCF_005502555.1_ASM550255v1_genomic	GCF_005502555.1_ASM550255v1_genomic|HS12	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_F;s__Pseudomonas_F resinovorans	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_F	Pseudomonas_F resinovorans	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.0506345822631291	-0.297144970677716	0.0518613492317937
GCF_005503345.1_ASM550334v1_genomic|HS5	GCF_005503345.1_ASM550334v1_genomic	GCF_005503345.1_ASM550334v1_genomic|HS5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__SCMQ01;s__SCMQ01 sp005503335	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	SCMQ01	SCMQ01 sp005503335	SCMQ01	Gammaproteobacteria|SCMQ01	Other	0.319490287810027	0.069592711038767	0.0375794458692605
GCF_005671395.1_ASM567139v1_genomic|HS2	GCF_005671395.1_ASM567139v1_genomic	GCF_005671395.1_ASM567139v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__LSJC7;s__LSJC7 sp005671395	No	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	LSJC7	LSJC7 sp005671395	LSJC7	Gammaproteobacteria|LSJC7	Other	-0.0923953068143602	-0.00808874089211365	-0.0163975213637075
GCF_005843915.1_ASM584391v1_genomic|HS1	GCF_005843915.1_ASM584391v1_genomic	GCF_005843915.1_ASM584391v1_genomic|HS1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia adecarboxylata_A	No	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia adecarboxylata_A	Leclercia	Gammaproteobacteria|Leclercia	Other	-0.15552748390279	-0.00519680313440228	0.123090610494881
GCF_005870025.1_ASM587002v1_genomic|HS2	GCF_005870025.1_ASM587002v1_genomic	GCF_005870025.1_ASM587002v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Mangrovicoccus;s__Mangrovicoccus sp005870025	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Mangrovicoccus	Mangrovicoccus sp005870025	Mangrovicoccus	Alphaproteobacteria|Mangrovicoccus	Other	-0.074795258985967	-0.0164748968822316	0.00400309613833462
GCF_005870025.1_ASM587002v1_genomic|HS4	GCF_005870025.1_ASM587002v1_genomic	GCF_005870025.1_ASM587002v1_genomic|HS4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Mangrovicoccus;s__Mangrovicoccus sp005870025	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Mangrovicoccus	Mangrovicoccus sp005870025	Mangrovicoccus	Alphaproteobacteria|Mangrovicoccus	Other	0.0611927433769162	-0.0345281048164808	0.0433827626624645
GCF_005877905.1_ASM587790v1_genomic|HS1	GCF_005877905.1_ASM587790v1_genomic	GCF_005877905.1_ASM587790v1_genomic|HS1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp005877905	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp005877905	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.0557753447709062	0.0695383995443507	-0.00575732499060341
GCF_005924265.1_ASM592426v1_genomic|HS4	GCF_005924265.1_ASM592426v1_genomic	GCF_005924265.1_ASM592426v1_genomic|HS4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Martelella;s__Martelella lutilitoris	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Martelella	Martelella lutilitoris	Martelella	Alphaproteobacteria|Martelella	Other	-0.0507058751367952	-0.00108946605979408	0.0391270680414356
GCF_006094435.1_ASM609443v1_genomic|HS12	GCF_006094435.1_ASM609443v1_genomic	GCF_006094435.1_ASM609443v1_genomic|HS12	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002029345	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp002029345	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.0297013924986418	0.0318788268774101	0.0450332549339401
GCF_006094435.1_ASM609443v1_genomic|HS5	GCF_006094435.1_ASM609443v1_genomic	GCF_006094435.1_ASM609443v1_genomic|HS5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002029345	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp002029345	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	0.0167872168994067	-0.294215609562811	-0.113857694630406
GCF_006335005.1_ASM633500v1_genomic|HS9	GCF_006335005.1_ASM633500v1_genomic	GCF_006335005.1_ASM633500v1_genomic|HS9	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides albidus	No	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides albidus	Nocardioides	Actinomycetia|Nocardioides	Other	-0.163239407254873	0.0769372641567017	0.0538371120525756
GCF_006351965.1_ASM635196v1_genomic|HS3	GCF_006351965.1_ASM635196v1_genomic	GCF_006351965.1_ASM635196v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Vannielia;s__Vannielia sp006351965	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Vannielia	Vannielia sp006351965	Vannielia	Alphaproteobacteria|Vannielia	Other	-0.109145516828562	-0.0216383522928833	0.15609152278869
GCF_006351985.2_ASM635198v2_genomic|HS15	GCF_006351985.2_ASM635198v2_genomic	GCF_006351985.2_ASM635198v2_genomic|HS15	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus ruber	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus ruber	Rhodococcus	Actinomycetia|Rhodococcus	Other	-0.149689167716636	0.0903367446437787	-0.0993986152607568
GCF_006351985.2_ASM635198v2_genomic|HS16	GCF_006351985.2_ASM635198v2_genomic	GCF_006351985.2_ASM635198v2_genomic|HS16	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus ruber	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus ruber	Rhodococcus	Actinomycetia|Rhodococcus	Other	0.123802183757393	0.00657650342210638	0.129519408831749
GCF_006352475.1_ASM635247v1_genomic|HS4	GCF_006352475.1_ASM635247v1_genomic	GCF_006352475.1_ASM635247v1_genomic|HS4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter pullicarnis	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pullicarnis	Acinetobacter	Gammaproteobacteria|Acinetobacter	Gammaproteobacteria|Acinetobacter	-0.00689579772867446	0.025089409533129	0.0515077537513786
GCF_006352475.1_ASM635247v1_genomic|HS7	GCF_006352475.1_ASM635247v1_genomic	GCF_006352475.1_ASM635247v1_genomic|HS7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter pullicarnis	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pullicarnis	Acinetobacter	Gammaproteobacteria|Acinetobacter	Gammaproteobacteria|Acinetobacter	0.0227749049928414	-0.186414986787781	-0.0814742350403272
GCF_006376615.1_ASM637661v1_genomic|HS2	GCF_006376615.1_ASM637661v1_genomic	GCF_006376615.1_ASM637661v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella sp006376615	No	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Buttiauxella	Buttiauxella sp006376615	Buttiauxella	Gammaproteobacteria|Buttiauxella	Other	-0.204406621570566	0.00272608306790969	-0.0124318015816094
GCF_006483445.1_ASM648344v1_genomic|HS5	GCF_006483445.1_ASM648344v1_genomic	GCF_006483445.1_ASM648344v1_genomic|HS5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium guangdongense_A	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium guangdongense_A	Bradyrhizobium	Alphaproteobacteria|Bradyrhizobium	Alphaproteobacteria|Bradyrhizobium	0.294071009734858	0.047111263337164	-0.00536520798956732
GCF_006496635.1_ASM649663v1_genomic|HS6	GCF_006496635.1_ASM649663v1_genomic	GCF_006496635.1_ASM649663v1_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Azoarcus;s__Azoarcus sp006496635	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azoarcus	Azoarcus sp006496635	Azoarcus	Gammaproteobacteria|Azoarcus	Other	0.263697083340123	-0.0842310445377517	-0.042457334197776
GCF_006517275.1_ASM651727v1_genomic|HS3	GCF_006517275.1_ASM651727v1_genomic	GCF_006517275.1_ASM651727v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Roseibium;s__Roseibium sp006517275	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Roseibium	Roseibium sp006517275	Roseibium	Alphaproteobacteria|Roseibium	Other	0.264098008196634	0.169949903653385	0.128849624783386
GCF_006715515.1_ASM671551v1_genomic|HS12	GCF_006715515.1_ASM671551v1_genomic	GCF_006715515.1_ASM671551v1_genomic|HS12	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp006715515	No	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp006715515	Nocardioides	Actinomycetia|Nocardioides	Other	-0.130273654744031	0.0521718570934985	0.0126475367551127
GCF_006715725.1_ASM671572v1_genomic|HS9	GCF_006715725.1_ASM671572v1_genomic	GCF_006715725.1_ASM671572v1_genomic|HS9	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp006715725	No	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp006715725	Nocardioides	Actinomycetia|Nocardioides	Other	-0.143020336989442	0.0503724135451942	-0.0652623400104684
GCF_006715835.1_ASM671583v1_genomic|HS6	GCF_006715835.1_ASM671583v1_genomic	GCF_006715835.1_ASM671583v1_genomic|HS6	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp006715835	No	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp006715835	Nocardioides	Actinomycetia|Nocardioides	Other	-0.121090996945875	0.077116610739828	-0.0783587945153399
GCF_006716235.1_ASM671623v1_genomic|HS4	GCF_006716235.1_ASM671623v1_genomic	GCF_006716235.1_ASM671623v1_genomic|HS4	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Propioniferax;s__Propioniferax innocua	No	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propioniferax	Propioniferax innocua	Propioniferax	Actinomycetia|Propioniferax	Other	-0.0957878781622995	0.106500130668837	-0.0302066655750116
GCF_006874705.1_ASM687470v1_genomic|HS1	GCF_006874705.1_ASM687470v1_genomic	GCF_006874705.1_ASM687470v1_genomic|HS1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia adecarboxylata_C	No	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia adecarboxylata_C	Leclercia	Gammaproteobacteria|Leclercia	Other	-0.151674026428752	-0.00297920508037111	0.129611731263885
GCF_006970865.1_ASM697086v1_genomic|HS3	GCF_006970865.1_ASM697086v1_genomic	GCF_006970865.1_ASM697086v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax_A;s__Rhodoferax_A sediminis	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax_A	Rhodoferax_A sediminis	Rhodoferax	Gammaproteobacteria|Rhodoferax	Other	0.371089549611988	-0.0234685935734491	-0.105622269250336
GCF_007004665.1_ASM700466v1_genomic|HS4	GCF_007004665.1_ASM700466v1_genomic	GCF_007004665.1_ASM700466v1_genomic|HS4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Denitrobaculum;s__Denitrobaculum tricleocarpae	No	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Denitrobaculum	Denitrobaculum tricleocarpae	Denitrobaculum	Alphaproteobacteria|Denitrobaculum	Other	0.393415642491481	-0.00608476779431784	-0.00484333149073875
GCF_007474635.1_ASM747463v1_genomic|HS6	GCF_007474635.1_ASM747463v1_genomic	GCF_007474635.1_ASM747463v1_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia eburnea	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia eburnea	Paraburkholderia	Gammaproteobacteria|Paraburkholderia	Gammaproteobacteria|Paraburkholderia	-0.160214299125594	0.0425375513913926	-0.0902991870782702
